txt_fn,pedestrian,bicycle,car,motorcycle,bus,train,truck
000000502679.txt,1,4,0,0,0,0,0
000000298848.txt,1,0,0,1,0,0,1
000000143091.txt,0,0,0,0,0,1,0
000000106952.txt,0,0,0,0,0,2,0
000000502971.txt,1,0,0,3,0,0,0
000000295819.txt,0,0,0,0,0,2,0
000000201887.txt,0,0,1,0,0,0,1
000000490979.txt,0,0,0,1,0,0,0
000000182335.txt,1,1,0,0,0,0,0
000000237309.txt,1,0,0,0,1,0,2
000000380388.txt,1,0,0,0,0,1,0
000000069393.txt,1,0,0,0,0,0,1
000000106739.txt,1,1,1,0,0,0,0
000000342869.txt,1,0,0,0,0,1,0
000000105418.txt,1,0,1,0,0,0,1
000000069977.txt,0,0,1,0,0,0,0
000000396209.txt,0,0,0,2,0,0,0
000000325519.txt,0,0,0,0,0,1,0
000000279438.txt,1,0,1,0,0,0,1
000000414477.txt,0,0,0,0,1,0,0
000000578740.txt,0,0,0,0,0,1,0
000000172091.txt,1,0,0,0,0,1,0
000000485680.txt,1,0,1,0,0,0,1
000000016470.txt,1,6,0,1,0,0,0
000000392869.txt,1,0,0,0,2,0,0
000000280187.txt,0,0,1,0,0,0,0
000000547738.txt,1,0,0,0,0,1,0
000000299409.txt,0,0,1,0,0,0,1
000000018426.txt,1,0,0,1,0,0,0
000000415539.txt,0,0,0,0,0,1,0
000000532671.txt,0,0,0,1,0,0,0
000000060458.txt,0,0,0,0,1,0,0
000000454789.txt,1,0,0,0,5,0,0
000000419759.txt,1,0,0,0,0,0,1
000000458119.txt,0,1,0,0,0,0,0
000000519542.txt,1,0,0,1,0,0,0
000000071608.txt,1,10,0,0,0,0,0
000000478955.txt,0,0,0,0,0,2,0
000000578094.txt,1,0,0,0,0,1,0
000000311715.txt,1,0,0,5,0,0,0
000000106722.txt,1,0,0,1,1,0,0
000000522262.txt,1,10,1,0,0,0,0
000000421569.txt,0,0,1,0,0,0,0
000000329280.txt,0,0,1,0,0,0,2
000000490794.txt,0,0,1,0,0,0,0
000000540176.txt,0,0,0,0,1,0,0
000000520427.txt,1,13,0,0,0,0,0
000000073976.txt,1,0,0,0,0,1,0
000000425634.txt,0,0,1,0,0,1,0
000000210607.txt,0,0,0,0,0,1,0
000000040946.txt,0,0,0,0,0,0,1
000000193819.txt,0,0,0,0,0,0,1
000000393029.txt,1,0,0,1,0,0,0
000000258792.txt,0,0,1,0,1,0,0
000000444209.txt,1,0,0,6,0,0,0
000000114087.txt,0,0,1,0,2,0,1
000000314907.txt,0,1,1,0,0,0,1
000000259452.txt,0,0,1,0,0,0,0
000000062772.txt,0,0,1,0,0,0,0
000000031567.txt,0,0,1,0,0,0,0
000000164655.txt,0,0,1,0,0,0,2
000000514207.txt,1,0,0,0,0,1,0
000000347620.txt,1,0,0,0,2,0,0
000000308276.txt,1,0,1,1,0,0,1
000000051322.txt,1,0,1,0,1,0,0
000000459058.txt,0,0,1,1,0,0,0
000000516488.txt,1,0,0,1,0,0,0
000000378163.txt,1,0,0,1,0,0,0
000000176324.txt,1,1,0,0,0,0,0
000000292206.txt,1,0,0,0,0,0,1
000000278548.txt,1,0,1,5,0,0,1
000000300690.txt,0,0,1,0,1,0,0
000000456323.txt,0,1,0,0,0,0,0
000000522302.txt,0,0,0,0,0,1,0
000000001877.txt,0,0,0,0,0,1,0
000000271999.txt,0,0,0,0,0,1,0
000000387124.txt,1,2,0,0,0,0,0
000000192192.txt,1,2,0,0,0,0,0
000000185904.txt,1,0,0,3,0,0,0
000000069498.txt,1,1,0,0,0,0,0
000000234720.txt,1,0,0,3,0,0,0
000000535326.txt,0,0,0,0,1,0,0
000000517920.txt,0,0,1,0,0,0,0
000000065515.txt,1,0,0,0,0,1,0
000000302219.txt,0,0,1,0,0,0,0
000000073661.txt,0,0,1,0,0,0,0
000000426980.txt,0,0,0,0,0,0,3
000000282674.txt,0,0,0,0,0,0,1
000000290189.txt,0,0,0,0,0,1,0
000000070321.txt,1,3,1,1,0,0,0
000000265967.txt,0,0,0,3,0,0,0
000000477646.txt,0,0,0,0,0,1,0
000000143992.txt,0,0,0,2,0,0,0
000000244293.txt,1,1,1,0,0,0,2
000000099245.txt,0,0,1,0,0,0,1
000000259629.txt,1,0,1,0,0,0,2
000000188847.txt,1,1,1,0,2,0,1
000000294084.txt,1,0,0,0,0,0,2
000000540275.txt,0,0,1,0,0,0,0
000000392058.txt,0,0,0,0,0,1,0
000000409374.txt,1,0,1,0,0,1,2
000000388980.txt,1,0,0,0,0,0,1
000000009138.txt,1,0,0,0,0,0,4
000000460702.txt,0,0,1,0,0,0,0
000000382953.txt,0,0,0,1,0,0,0
000000362714.txt,1,1,1,0,1,0,2
000000172924.txt,1,2,0,0,0,1,0
000000460910.txt,0,1,0,0,0,0,0
000000171180.txt,1,0,0,2,5,0,0
000000546212.txt,1,0,0,0,1,1,0
000000120703.txt,1,1,0,0,0,0,0
000000183197.txt,1,6,0,0,0,0,0
000000140540.txt,0,0,0,0,0,1,0
000000463469.txt,0,0,0,1,0,0,0
000000575222.txt,1,0,0,0,0,2,0
000000155981.txt,0,0,1,0,0,1,0
000000213731.txt,1,0,1,0,0,0,2
000000341815.txt,0,0,0,0,0,3,0
000000045633.txt,0,0,0,0,0,1,0
000000527090.txt,0,0,0,0,1,0,0
000000030942.txt,0,0,1,2,0,0,0
000000517086.txt,1,0,1,0,1,0,0
000000194105.txt,1,0,1,0,0,0,2
000000383866.txt,0,0,1,0,0,0,1
000000151455.txt,0,0,0,0,1,0,0
000000158536.txt,0,0,0,0,0,1,0
000000384626.txt,1,0,0,1,0,0,0
000000102056.txt,1,1,0,0,1,0,0
000000452087.txt,1,0,1,0,0,1,0
000000408863.txt,0,0,0,0,0,1,0
000000181896.txt,0,1,0,0,0,0,0
000000307050.txt,0,0,1,0,0,0,0
000000335670.txt,1,0,1,5,0,0,2
000000418701.txt,1,0,1,0,2,0,0
000000484019.txt,0,0,1,1,0,0,0
000000548597.txt,0,0,0,0,0,2,0
000000428847.txt,0,1,0,0,0,0,0
000000381482.txt,0,0,1,3,0,0,0
000000452102.txt,1,1,0,0,0,0,0
000000351968.txt,1,2,0,0,0,0,0
000000183379.txt,1,0,1,0,1,0,4
000000170636.txt,1,0,0,2,0,0,0
000000226825.txt,1,1,1,1,0,0,0
000000141603.txt,1,0,1,3,0,0,1
000000320246.txt,1,2,0,0,0,0,0
000000288262.txt,0,0,1,0,0,0,0
000000493072.txt,1,0,0,0,0,1,0
000000546524.txt,0,0,0,0,0,1,0
000000019399.txt,1,0,1,0,0,0,2
000000531906.txt,0,0,0,0,1,0,0
000000488844.txt,1,0,0,0,1,0,0
000000274083.txt,1,0,1,0,1,0,0
000000402425.txt,0,0,1,0,0,0,1
000000063421.txt,1,0,0,3,0,0,0
000000401935.txt,0,0,0,0,0,1,0
000000563195.txt,0,0,0,0,0,1,0
000000036273.txt,1,3,1,0,0,0,0
000000145748.txt,1,1,1,0,1,0,0
000000011538.txt,1,0,0,1,0,0,0
000000128560.txt,0,4,0,0,0,0,0
000000576417.txt,1,0,0,0,0,0,2
000000411849.txt,0,0,1,0,0,1,0
000000335236.txt,0,0,0,0,0,1,0
000000416279.txt,0,0,0,0,0,0,1
000000221441.txt,1,2,0,0,0,0,0
000000010275.txt,0,0,0,0,0,1,0
000000323476.txt,1,0,1,0,0,0,1
000000256308.txt,1,1,0,0,0,0,0
000000570807.txt,0,0,1,0,0,0,0
000000068532.txt,1,0,0,2,0,0,1
000000270650.txt,0,0,1,0,0,0,0
000000165247.txt,1,0,1,0,3,0,0
000000356923.txt,0,0,1,0,0,0,0
000000444367.txt,1,0,0,0,0,1,0
000000190603.txt,0,0,1,0,0,0,1
000000316694.txt,0,1,0,0,0,0,0
000000326761.txt,0,0,1,0,0,0,0
000000262670.txt,1,1,1,1,1,0,0
000000144552.txt,1,2,0,0,0,0,0
000000014750.txt,0,1,0,0,0,0,0
000000217825.txt,1,0,1,0,1,0,0
000000497504.txt,0,0,1,0,0,0,0
000000001342.txt,1,0,0,0,0,1,0
000000560655.txt,0,0,0,0,0,1,0
000000385604.txt,1,0,1,0,1,0,0
000000295194.txt,1,0,1,0,0,0,1
000000135116.txt,0,0,1,0,0,0,0
000000382069.txt,0,2,0,0,0,0,0
000000180765.txt,0,0,1,0,0,0,1
000000187280.txt,1,0,1,0,2,0,0
000000146751.txt,0,0,1,0,0,0,2
000000047175.txt,0,0,0,0,0,2,0
000000340778.txt,1,0,1,1,0,0,0
000000012933.txt,1,1,0,1,0,0,0
000000136785.txt,1,0,0,0,0,0,1
000000158915.txt,1,1,1,0,2,0,0
000000345560.txt,1,0,0,1,0,0,0
000000147386.txt,1,0,0,6,0,0,2
000000416864.txt,1,0,0,2,0,0,0
000000108240.txt,0,0,1,0,0,0,0
000000152725.txt,1,0,0,0,1,0,0
000000479045.txt,0,0,1,0,0,0,0
000000142191.txt,1,0,0,0,0,1,0
000000546918.txt,0,0,1,0,0,0,0
000000103095.txt,1,0,0,0,0,1,0
000000340152.txt,1,0,1,0,0,0,1
000000055637.txt,1,0,0,1,0,0,0
000000406716.txt,0,0,1,0,0,0,0
000000483122.txt,0,0,0,0,0,1,0
000000251036.txt,1,0,1,0,1,0,1
000000199215.txt,1,0,0,0,0,0,1
000000042415.txt,1,0,0,0,0,1,0
000000164372.txt,0,0,0,0,0,0,1
000000418229.txt,1,0,1,0,0,0,1
000000185943.txt,0,1,1,0,3,0,0
000000513681.txt,1,0,0,0,0,0,5
000000529061.txt,0,0,1,0,0,0,0
000000477516.txt,1,0,0,1,0,0,0
000000475421.txt,1,2,1,0,0,0,0
000000238203.txt,0,0,0,0,0,1,0
000000237315.txt,0,0,0,1,0,0,0
000000209232.txt,0,13,0,0,0,0,0
000000321516.txt,1,0,1,3,3,0,3
000000427573.txt,1,0,0,1,0,0,0
000000509394.txt,1,3,1,0,0,0,2
000000011619.txt,1,0,1,0,0,0,2
000000406033.txt,0,0,0,0,0,2,0
000000145718.txt,1,0,1,0,0,0,1
000000160183.txt,1,0,1,0,0,0,1
000000320721.txt,0,3,1,0,0,0,0
000000237445.txt,1,0,1,0,1,0,0
000000349278.txt,0,0,0,1,0,0,0
000000439865.txt,1,1,0,0,0,0,0
000000034126.txt,0,0,0,0,1,0,0
000000363887.txt,1,0,0,0,0,0,2
000000189452.txt,1,6,0,3,2,0,0
000000160031.txt,1,0,1,2,1,0,0
000000541764.txt,1,2,0,0,0,0,0
000000555307.txt,1,0,0,0,0,1,0
000000305142.txt,0,0,1,0,0,0,0
000000398289.txt,1,2,0,0,0,0,0
000000300738.txt,1,0,0,0,1,0,0
000000442518.txt,1,1,1,0,0,0,0
000000383131.txt,0,0,0,0,2,0,0
000000310693.txt,0,0,0,0,0,0,1
000000072565.txt,1,0,1,2,0,0,0
000000186472.txt,0,0,0,0,0,1,0
000000386752.txt,1,0,0,0,1,0,0
000000393707.txt,1,0,0,12,0,0,0
000000271862.txt,1,0,1,0,0,0,1
000000382631.txt,0,1,1,0,0,0,0
000000217484.txt,0,0,0,0,0,1,0
000000174814.txt,0,0,1,0,1,0,0
000000251974.txt,1,1,0,0,1,0,0
000000403268.txt,1,0,0,0,0,1,0
000000050464.txt,1,0,1,0,0,0,3
000000223836.txt,0,0,1,5,0,0,1
000000435764.txt,0,0,1,0,0,0,3
000000049603.txt,1,0,0,0,0,1,0
000000574790.txt,0,0,1,0,0,0,2
000000112093.txt,1,0,0,0,0,0,1
000000383205.txt,0,0,1,0,0,0,3
000000043609.txt,0,0,0,0,0,0,2
000000498557.txt,0,0,0,0,0,1,0
000000315621.txt,1,0,1,1,0,0,0
000000192774.txt,1,0,0,1,0,0,0
000000538249.txt,1,1,1,1,0,0,0
000000577024.txt,0,0,1,0,3,0,0
000000306373.txt,0,0,0,0,0,1,0
000000073527.txt,1,4,1,0,0,0,0
000000498274.txt,1,0,0,0,3,0,0
000000068430.txt,1,3,0,0,0,0,0
000000444363.txt,0,0,0,0,0,1,0
000000117796.txt,1,0,1,0,0,0,1
000000192701.txt,1,0,0,1,0,0,0
000000060093.txt,0,0,1,0,0,0,1
000000198416.txt,1,0,0,0,0,0,1
000000253447.txt,1,1,0,2,0,0,0
000000211054.txt,0,0,0,0,0,3,0
000000443764.txt,1,0,0,0,1,0,0
000000560054.txt,1,0,0,0,0,2,0
000000360283.txt,1,0,0,0,1,0,0
000000461458.txt,1,1,1,0,0,0,0
000000218862.txt,1,0,0,0,0,1,0
000000169377.txt,0,0,0,9,0,0,0
000000470442.txt,1,0,0,0,0,0,1
000000024221.txt,0,0,0,2,0,0,0
000000284783.txt,1,0,1,0,0,0,1
000000513743.txt,0,0,0,1,0,0,0
000000400822.txt,1,1,0,0,0,0,0
000000282431.txt,1,0,0,0,0,0,1
000000374598.txt,1,0,1,0,0,1,0
000000210052.txt,0,0,1,1,0,0,0
000000139157.txt,1,0,0,0,1,0,0
000000236267.txt,1,0,0,0,1,0,1
000000429573.txt,0,0,1,0,0,0,2
000000389101.txt,0,0,0,0,0,0,3
000000383512.txt,1,0,1,0,2,0,0
000000266652.txt,0,1,0,0,0,0,0
000000448046.txt,1,1,0,0,0,0,0
000000126356.txt,1,0,1,0,2,0,0
000000170325.txt,0,0,0,0,0,2,0
000000081206.txt,0,0,1,0,0,0,2
000000258311.txt,1,0,1,0,0,1,1
000000235233.txt,1,3,0,0,0,0,0
000000115422.txt,0,0,1,0,0,0,0
000000086777.txt,1,0,1,1,0,0,1
000000102405.txt,1,1,1,0,0,0,0
000000027540.txt,0,0,1,0,0,0,0
000000403118.txt,0,0,1,0,0,0,2
000000227893.txt,0,0,0,0,1,0,0
000000261003.txt,1,0,1,2,0,0,1
000000483000.txt,1,0,0,0,0,4,0
000000399195.txt,0,0,1,0,0,0,1
000000454129.txt,1,0,1,1,0,0,4
000000098043.txt,1,0,0,1,0,0,0
000000449768.txt,0,0,0,1,0,0,0
000000413941.txt,1,0,0,3,0,0,0
000000006489.txt,1,1,0,0,0,0,0
000000000641.txt,1,2,0,0,1,0,0
000000448518.txt,0,0,1,0,0,0,0
000000172637.txt,0,0,1,0,0,0,0
000000289034.txt,0,0,0,0,0,1,0
000000380892.txt,0,0,1,0,0,0,0
000000108500.txt,1,0,1,0,0,0,1
000000083117.txt,1,0,1,0,0,0,3
000000580238.txt,1,1,0,0,0,0,0
000000429672.txt,0,0,1,0,0,0,1
000000381163.txt,1,1,1,0,1,0,0
000000277955.txt,0,0,0,0,0,1,0
000000383389.txt,1,0,0,0,1,0,0
000000340532.txt,1,0,1,0,0,0,1
000000173334.txt,1,0,1,1,0,0,0
000000288683.txt,1,0,1,0,0,0,1
000000315564.txt,1,4,0,0,0,0,0
000000048141.txt,1,0,0,0,0,1,0
000000014726.txt,1,0,0,0,2,0,0
000000325557.txt,0,0,1,1,0,0,0
000000011697.txt,0,0,1,1,1,0,0
000000287550.txt,1,0,1,0,0,0,1
000000335027.txt,1,0,1,0,0,0,3
000000125870.txt,0,0,1,0,7,0,2
000000234928.txt,0,0,0,0,0,1,0
000000443599.txt,1,1,1,0,0,1,1
000000083260.txt,0,0,1,0,0,0,2
000000316194.txt,1,0,0,0,1,0,0
000000229262.txt,0,0,0,0,0,1,0
000000550747.txt,0,0,0,0,0,1,0
000000155845.txt,0,0,0,0,1,0,1
000000005123.txt,1,0,0,0,1,0,0
000000152711.txt,1,0,1,0,0,0,1
000000361923.txt,0,0,0,0,0,0,1
000000316106.txt,1,1,1,0,1,0,0
000000331785.txt,1,0,0,6,0,0,0
000000503238.txt,1,0,1,1,1,0,1
000000200739.txt,0,0,1,0,0,0,2
000000127786.txt,1,7,1,0,1,0,4
000000124880.txt,0,0,0,0,0,2,0
000000178742.txt,1,0,1,0,1,0,0
000000448137.txt,1,0,0,0,0,0,1
000000443667.txt,1,0,0,0,1,0,0
000000055545.txt,1,0,0,0,0,2,0
000000208251.txt,0,0,0,0,0,0,1
000000465692.txt,1,1,1,0,0,0,0
000000418964.txt,1,0,1,0,1,0,0
000000021644.txt,0,0,0,0,5,0,0
000000382554.txt,1,0,0,1,0,0,0
000000074466.txt,1,0,1,0,0,0,2
000000291370.txt,1,1,1,0,0,0,2
000000426252.txt,1,0,0,0,0,1,0
000000161751.txt,0,0,0,0,0,1,0
000000568725.txt,0,0,1,0,0,0,0
000000313709.txt,1,0,0,0,0,1,0
000000026731.txt,0,0,0,0,0,0,1
000000087607.txt,1,0,0,0,0,0,1
000000237758.txt,0,0,0,0,0,1,0
000000202112.txt,0,0,1,2,0,0,1
000000050463.txt,1,0,1,0,1,0,1
000000316852.txt,0,0,1,0,0,1,0
000000482298.txt,0,0,0,0,0,1,0
000000325418.txt,1,0,1,0,1,0,0
000000554453.txt,0,0,0,13,0,0,0
000000388042.txt,0,0,0,0,0,0,1
000000535588.txt,0,1,1,0,1,0,0
000000073450.txt,1,0,0,0,0,0,3
000000150126.txt,0,0,1,0,0,0,0
000000383950.txt,0,0,1,0,0,0,0
000000343481.txt,0,0,0,0,0,0,1
000000501028.txt,1,0,0,0,2,0,0
000000272316.txt,0,0,0,0,0,1,0
000000411690.txt,1,2,0,0,0,0,0
000000444866.txt,0,0,0,1,0,0,0
000000495752.txt,0,0,1,0,0,0,0
000000145411.txt,0,0,1,0,0,0,1
000000029639.txt,1,2,1,0,0,0,1
000000435839.txt,0,0,0,0,0,0,1
000000039733.txt,0,0,1,0,1,0,1
000000160740.txt,1,0,1,0,0,0,1
000000078286.txt,0,0,1,0,0,0,2
000000235481.txt,1,0,0,0,2,0,0
000000118529.txt,0,0,0,0,0,1,0
000000453724.txt,1,0,1,0,3,0,2
000000324455.txt,1,0,0,1,0,0,0
000000143401.txt,0,0,1,0,1,0,0
000000054555.txt,1,0,0,2,0,0,0
000000065183.txt,1,0,0,0,4,0,0
000000117644.txt,1,0,1,1,0,0,1
000000540404.txt,1,0,1,0,0,0,2
000000472266.txt,1,0,0,0,0,0,1
000000154346.txt,0,0,0,0,1,0,0
000000174354.txt,1,0,1,1,0,0,0
000000398040.txt,0,0,0,0,0,0,2
000000288799.txt,0,0,0,0,0,1,0
000000420582.txt,1,2,0,0,0,0,0
000000023274.txt,0,0,1,0,1,0,0
000000326891.txt,0,0,1,0,0,0,7
000000218589.txt,0,0,0,0,0,1,0
000000182825.txt,0,0,0,0,0,2,0
000000234914.txt,0,0,0,0,0,0,3
000000425388.txt,0,0,0,0,1,0,0
000000331315.txt,1,2,1,0,0,0,2
000000044718.txt,0,0,1,2,0,0,0
000000087219.txt,1,0,0,0,0,0,1
000000580979.txt,1,0,0,0,0,1,0
000000425652.txt,1,0,0,0,1,0,3
000000146656.txt,0,0,1,0,6,0,0
000000218648.txt,0,0,1,0,0,0,1
000000308175.txt,1,0,1,1,1,0,2
000000036757.txt,0,0,0,1,0,0,0
000000130228.txt,0,0,1,0,1,0,0
000000156812.txt,0,0,1,0,0,0,1
000000547083.txt,1,0,0,0,1,0,0
000000533569.txt,1,0,0,2,0,0,0
000000187914.txt,1,5,0,0,0,0,0
000000456876.txt,0,0,1,2,0,0,1
000000573485.txt,1,0,1,0,1,0,2
000000569177.txt,1,0,0,0,1,0,0
000000115222.txt,0,0,1,0,0,0,1
000000099567.txt,1,0,0,0,3,0,0
000000249277.txt,1,1,0,0,0,0,0
000000294090.txt,0,1,0,0,0,0,0
000000084821.txt,0,0,1,0,0,0,0
000000350681.txt,0,0,1,0,1,0,0
000000258559.txt,1,0,1,1,0,0,0
000000294074.txt,1,0,0,0,1,0,0
000000548275.txt,0,0,1,0,0,0,0
000000556666.txt,1,0,1,0,0,0,1
000000183790.txt,1,0,1,0,4,0,0
000000458453.txt,1,0,1,1,0,0,0
000000044842.txt,0,0,0,0,0,0,1
000000441345.txt,1,0,0,0,0,1,0
000000091211.txt,0,0,0,0,0,1,0
000000230903.txt,0,0,0,0,0,1,0
000000564287.txt,1,0,0,0,0,1,0
000000156696.txt,0,0,0,0,0,1,0
000000518518.txt,0,0,1,0,0,0,0
000000382530.txt,1,0,0,0,0,0,1
000000327895.txt,1,1,1,1,3,0,1
000000154259.txt,0,0,0,0,0,0,1
000000579752.txt,0,0,0,0,1,0,0
000000511853.txt,0,1,0,0,0,0,0
000000125524.txt,1,0,0,0,1,0,0
000000556472.txt,0,0,0,0,0,0,1
000000170629.txt,1,0,0,0,1,0,0
000000526043.txt,1,0,0,0,0,0,3
000000018158.txt,1,0,1,0,1,0,0
000000440673.txt,1,0,0,1,0,0,0
000000376266.txt,0,0,0,1,0,0,0
000000025847.txt,1,0,0,0,1,0,0
000000051829.txt,1,0,1,0,2,0,0
000000284583.txt,0,0,0,0,0,1,0
000000472598.txt,0,0,1,0,0,0,0
000000243153.txt,1,0,1,0,0,0,2
000000064251.txt,1,0,0,0,0,1,0
000000536795.txt,0,0,1,0,0,0,0
000000396825.txt,1,1,0,0,2,0,0
000000334069.txt,1,0,0,0,1,0,0
000000188817.txt,1,0,0,0,1,0,0
000000007124.txt,1,0,1,0,0,0,1
000000448355.txt,0,0,1,0,0,0,2
000000570581.txt,1,0,1,0,0,0,2
000000288824.txt,0,0,1,0,0,0,3
000000401951.txt,1,0,0,0,0,0,2
000000179397.txt,0,0,0,0,0,1,0
000000069978.txt,0,0,1,0,1,0,1
000000458970.txt,1,0,0,0,0,1,0
000000114068.txt,0,0,1,0,0,0,0
000000513966.txt,1,0,1,0,1,0,0
000000540101.txt,1,0,1,0,2,0,1
000000019725.txt,1,0,1,0,1,0,0
000000206770.txt,0,0,1,0,0,0,0
000000210849.txt,1,0,1,0,0,0,2
000000210980.txt,0,1,1,1,0,0,0
000000518355.txt,0,0,1,0,0,0,0
000000094420.txt,0,0,1,0,1,0,0
000000506785.txt,1,0,0,2,0,0,0
000000129656.txt,0,0,0,0,0,1,0
000000462081.txt,1,0,0,1,0,0,0
000000026747.txt,1,0,1,1,0,0,1
000000256560.txt,0,0,1,1,0,0,1
000000260955.txt,0,0,1,0,0,0,0
000000338833.txt,1,1,1,0,2,0,0
000000004246.txt,1,0,1,1,0,0,1
000000197716.txt,0,0,1,0,1,0,0
000000078410.txt,0,0,0,0,1,0,1
000000160407.txt,1,0,0,0,1,0,0
000000574739.txt,1,0,1,1,0,0,0
000000458649.txt,0,0,0,0,0,0,1
000000575088.txt,1,2,0,0,0,0,0
000000163498.txt,0,0,1,0,1,0,2
000000059416.txt,0,0,0,0,0,1,0
000000019874.txt,0,0,1,0,0,0,0
000000228992.txt,0,0,1,0,0,0,0
000000123770.txt,0,0,1,0,1,0,1
000000401778.txt,0,0,0,0,2,0,0
000000317162.txt,1,1,0,0,0,0,0
000000469977.txt,0,0,0,0,0,4,5
000000064170.txt,1,0,1,12,0,0,0
000000011065.txt,1,0,1,0,0,0,2
000000235242.txt,1,0,0,0,0,1,0
000000133697.txt,0,1,0,0,0,0,0
000000007396.txt,0,0,0,0,0,2,0
000000272309.txt,1,0,0,1,0,0,0
000000016672.txt,1,0,1,1,0,0,2
000000538798.txt,0,0,1,0,1,0,0
000000440302.txt,0,0,1,0,0,0,2
000000205670.txt,0,0,0,0,0,0,1
000000289591.txt,1,0,0,0,0,0,1
000000533106.txt,1,0,1,0,0,0,1
000000300663.txt,0,0,0,3,0,0,0
000000275835.txt,0,0,1,0,0,0,1
000000402710.txt,1,0,1,0,0,0,2
000000157215.txt,1,0,0,0,11,0,0
000000293940.txt,1,0,0,1,0,0,0
000000158795.txt,1,2,0,0,0,0,0
000000256364.txt,0,0,0,0,0,2,0
000000162083.txt,1,0,1,5,0,0,0
000000512961.txt,1,0,1,0,0,1,1
000000217156.txt,0,0,1,0,0,0,0
000000574200.txt,0,0,0,0,11,0,0
000000393294.txt,0,0,0,0,0,1,0
000000366927.txt,1,0,0,0,0,0,1
000000104330.txt,0,0,0,0,0,1,0
000000278344.txt,0,0,1,0,0,0,0
000000202272.txt,0,0,0,0,1,0,0
000000266023.txt,0,0,0,0,0,1,0
000000286055.txt,0,0,0,0,0,1,0
000000220006.txt,1,2,0,0,0,0,0
000000292136.txt,0,7,0,0,1,0,0
000000097818.txt,1,1,1,0,0,0,0
000000003830.txt,0,2,1,0,0,0,0
000000478154.txt,1,0,1,1,0,0,0
000000020515.txt,0,0,1,0,0,0,0
000000079733.txt,0,0,1,0,0,0,2
000000342812.txt,1,0,0,0,0,1,0
000000202818.txt,1,0,0,0,1,0,1
000000541596.txt,0,0,0,0,1,0,0
000000372615.txt,0,0,1,0,0,0,0
000000266959.txt,0,0,0,0,0,2,0
000000413556.txt,1,1,0,0,0,0,0
000000320445.txt,0,0,1,0,0,0,0
000000317911.txt,1,1,0,1,0,0,1
000000338705.txt,0,3,0,0,0,0,0
000000136833.txt,1,0,0,2,0,0,0
000000027675.txt,0,0,0,0,2,0,0
000000442132.txt,0,0,0,0,0,1,0
000000163240.txt,0,0,0,0,0,1,0
000000503404.txt,0,0,0,0,0,0,2
000000210522.txt,1,3,0,0,0,0,0
000000264336.txt,1,1,0,0,0,0,0
000000521772.txt,0,0,0,0,0,1,0
000000501204.txt,0,0,1,0,0,0,1
000000198590.txt,0,0,0,0,0,0,2
000000368468.txt,0,0,0,0,0,4,0
000000543166.txt,0,0,1,0,0,0,0
000000527375.txt,0,0,0,0,1,0,0
000000287396.txt,1,0,1,0,1,0,0
000000148395.txt,0,0,1,2,1,0,1
000000329148.txt,1,0,1,0,2,0,0
000000554855.txt,1,0,1,1,0,0,2
000000561853.txt,0,0,0,0,0,0,1
000000570344.txt,0,0,0,0,0,3,0
000000226264.txt,0,0,0,0,0,1,0
000000123647.txt,1,1,0,3,0,0,0
000000139526.txt,0,0,1,0,0,0,2
000000393497.txt,1,0,1,0,1,0,0
000000169656.txt,0,0,0,0,3,0,0
000000150129.txt,0,0,0,0,1,0,0
000000431984.txt,0,0,1,0,2,0,0
000000571636.txt,0,0,1,0,0,0,1
000000022355.txt,1,0,1,0,0,0,1
000000454205.txt,0,0,0,0,0,1,0
000000303872.txt,0,0,1,1,0,0,0
000000036639.txt,0,0,1,0,1,0,1
000000449760.txt,1,1,1,0,1,0,0
000000187442.txt,0,0,1,0,0,0,1
000000251860.txt,0,0,0,0,0,1,0
000000390334.txt,1,1,0,0,0,0,0
000000052527.txt,0,0,0,0,1,0,0
000000389760.txt,0,0,0,0,0,0,1
000000365366.txt,1,1,1,0,0,0,0
000000119876.txt,0,2,0,0,0,0,0
000000558587.txt,1,0,1,1,0,0,0
000000563989.txt,0,0,1,0,0,0,1
000000192591.txt,0,0,0,0,10,0,0
000000234956.txt,0,0,0,0,0,1,0
000000271034.txt,1,0,0,0,0,1,0
000000206196.txt,0,0,0,0,0,0,3
000000225494.txt,1,2,0,0,0,0,0
000000022228.txt,0,8,0,1,0,0,0
000000185922.txt,1,0,0,6,0,0,0
000000468013.txt,1,1,0,4,0,0,0
000000205573.txt,1,0,0,1,0,0,0
000000239047.txt,1,2,1,0,0,0,0
000000488943.txt,0,0,1,1,0,0,0
000000247071.txt,1,0,1,5,0,0,1
000000268042.txt,1,1,0,0,0,0,0
000000511373.txt,1,0,1,0,2,0,0
000000373521.txt,0,0,0,0,1,0,0
000000385625.txt,1,0,1,0,0,0,3
000000007253.txt,1,0,0,1,0,0,0
000000403862.txt,1,0,0,0,0,2,0
000000448887.txt,0,0,0,0,6,0,0
000000036939.txt,1,0,1,0,0,0,1
000000232503.txt,1,7,0,0,2,1,0
000000207652.txt,0,0,1,2,0,0,0
000000424368.txt,1,3,1,0,0,0,0
000000405630.txt,0,0,1,0,0,0,0
000000435311.txt,1,1,1,0,0,0,0
000000306800.txt,1,2,0,0,0,0,0
000000135361.txt,0,0,1,0,0,0,1
000000471654.txt,1,0,1,0,0,0,3
000000146757.txt,0,2,0,0,0,0,0
000000296108.txt,0,0,1,0,1,0,0
