,txt_fn,pedestrian,bicycle,car,motorcycle,bus,train,truck
40742,000000561576.txt,1,0,0,0,0,0,0
40743,000000019320.txt,1,0,0,0,0,0,0
40744,000000112860.txt,9,0,4,3,0,0,0
40745,000000049348.txt,1,0,0,0,0,0,0
40746,000000365469.txt,0,0,2,0,0,0,0
40747,000000511508.txt,0,0,0,0,0,1,0
40748,000000553330.txt,3,0,0,0,0,0,0
40749,000000004020.txt,1,0,2,0,0,0,1
40750,000000139294.txt,2,0,0,0,0,0,0
40751,000000439214.txt,2,0,0,0,0,0,0
40752,000000195816.txt,1,0,0,0,0,0,0
40753,000000068532.txt,1,0,0,2,0,0,1
40754,000000461885.txt,1,0,0,0,0,0,0
40755,000000238857.txt,1,0,0,0,0,0,0
40756,000000065087.txt,3,0,3,0,0,0,0
40757,000000456500.txt,4,0,0,0,0,0,0
40758,000000056592.txt,1,0,0,0,0,0,0
40759,000000335249.txt,1,0,0,0,0,0,0
40760,000000514417.txt,1,0,13,0,0,0,0
40761,000000264499.txt,11,0,2,0,0,0,0
40762,000000465877.txt,1,0,0,0,0,0,0
40763,000000370261.txt,5,0,3,0,1,0,0
40764,000000266136.txt,0,0,0,0,0,0,1
40765,000000177705.txt,1,0,0,1,0,0,0
40766,000000217465.txt,1,0,0,0,0,0,0
40767,000000149962.txt,4,0,0,0,0,0,0
40768,000000310853.txt,1,0,0,0,0,0,0
40769,000000539270.txt,3,0,0,0,0,0,0
40770,000000510756.txt,2,0,0,0,0,0,0
40771,000000332722.txt,1,0,0,0,0,0,0
40772,000000083323.txt,8,0,0,0,0,0,0
40773,000000208898.txt,0,0,0,0,0,1,0
40774,000000106793.txt,2,0,0,0,0,0,0
40775,000000018075.txt,5,0,0,0,0,0,0
40776,000000453389.txt,1,0,0,0,0,0,0
40777,000000243442.txt,1,0,0,0,0,0,0
40778,000000460470.txt,7,0,2,1,3,0,0
40779,000000480747.txt,1,0,0,0,0,0,0
40780,000000331072.txt,1,0,0,0,0,0,0
40781,000000112226.txt,13,0,0,0,0,0,0
40782,000000424196.txt,1,0,0,0,0,0,0
40783,000000306619.txt,10,0,0,0,0,0,0
40784,000000312504.txt,1,0,0,0,0,0,0
40785,000000254711.txt,6,0,0,0,0,0,0
40786,000000480851.txt,1,0,0,0,0,0,0
40787,000000396941.txt,1,0,0,0,0,0,0
40788,000000522262.txt,6,10,10,0,0,0,0
40789,000000169995.txt,2,0,0,0,0,0,0
40790,000000441504.txt,13,0,0,0,0,0,0
40791,000000279076.txt,2,0,0,0,0,0,0
40792,000000224537.txt,1,0,0,0,0,0,0
40793,000000107701.txt,1,0,0,0,0,0,0
40794,000000504425.txt,0,0,2,0,0,0,1
40795,000000225989.txt,13,0,0,0,0,0,0
40796,000000254536.txt,2,0,0,0,1,0,0
40797,000000382643.txt,2,0,0,0,0,0,0
40798,000000015827.txt,12,0,0,13,0,0,0
40799,000000261956.txt,2,0,0,0,0,0,0
40800,000000180984.txt,2,0,0,0,0,0,0
40801,000000182828.txt,1,0,0,0,0,0,0
40802,000000566234.txt,1,0,0,0,0,0,0
40803,000000262116.txt,1,0,0,0,0,0,0
40804,000000131197.txt,1,0,0,0,0,0,0
40805,000000381430.txt,5,0,0,0,0,0,0
40806,000000480872.txt,1,0,7,0,1,0,1
40807,000000410597.txt,2,0,0,0,0,0,0
40808,000000233402.txt,1,0,0,0,0,0,0
40809,000000134486.txt,1,0,0,0,0,0,0
40810,000000135664.txt,2,0,0,0,0,0,0
40811,000000415539.txt,0,0,0,0,0,1,0
40812,000000223719.txt,1,0,0,0,0,0,0
40813,000000086243.txt,1,0,0,0,0,0,0
40814,000000277025.txt,1,0,0,0,0,0,0
40815,000000545334.txt,12,0,0,0,0,0,0
40816,000000100434.txt,13,0,0,0,0,0,0
40817,000000097209.txt,4,0,0,0,0,0,0
40818,000000492084.txt,2,0,0,0,0,0,0
40819,000000308672.txt,1,0,1,0,0,0,0
40820,000000229267.txt,2,0,0,0,0,0,0
40821,000000526312.txt,1,0,0,0,0,0,0
40822,000000354012.txt,2,0,0,0,0,0,0
40823,000000130607.txt,4,0,0,0,0,0,0
40824,000000490511.txt,0,1,6,0,0,0,0
40825,000000292971.txt,4,0,0,0,0,0,0
40826,000000129753.txt,2,0,0,0,0,0,0
40827,000000029519.txt,1,0,0,0,0,0,0
40828,000000551167.txt,1,0,0,0,0,0,0
40829,000000536795.txt,0,0,3,0,0,0,0
40830,000000308670.txt,1,0,0,0,0,0,0
40831,000000366081.txt,3,0,7,0,0,0,1
40832,000000282952.txt,2,0,0,0,0,0,0
40833,000000337607.txt,12,0,0,0,0,0,0
40834,000000072266.txt,6,0,0,0,0,0,0
40835,000000180682.txt,1,0,0,0,0,0,0
40836,000000180778.txt,4,0,0,0,0,0,0
40837,000000184810.txt,1,0,0,0,0,0,0
40838,000000330920.txt,1,0,0,0,0,0,0
40839,000000423966.txt,5,0,0,0,0,0,0
40840,000000126992.txt,13,0,0,0,0,0,0
40841,000000176587.txt,4,0,0,0,0,0,0
40842,000000400379.txt,1,0,0,0,0,0,0
40843,000000554316.txt,0,0,0,0,0,2,1
40844,000000211735.txt,1,0,0,0,0,0,0
40845,000000067854.txt,1,0,0,0,0,0,0
40846,000000329373.txt,4,0,0,0,0,0,0
40847,000000220793.txt,2,0,0,0,0,0,0
40848,000000468981.txt,2,0,0,0,0,0,0
40849,000000070827.txt,4,0,0,0,0,0,0
40850,000000549184.txt,2,0,0,0,0,0,0
40851,000000058836.txt,1,0,0,0,0,0,0
40852,000000055728.txt,1,0,0,0,0,0,0
40853,000000340929.txt,1,0,0,0,0,0,0
40854,000000357301.txt,0,0,1,0,0,0,0
40855,000000344930.txt,0,0,7,0,0,0,0
40856,000000530912.txt,2,0,0,0,0,0,0
40857,000000527785.txt,2,0,0,0,0,0,0
40858,000000113617.txt,1,0,0,0,0,0,0
40859,000000042481.txt,13,0,0,0,0,0,0
40860,000000239849.txt,1,0,0,0,0,0,0
40861,000000072453.txt,2,0,0,0,0,0,0
40862,000000390879.txt,1,1,1,0,0,0,0
40863,000000024497.txt,0,0,0,0,0,0,1
40864,000000128570.txt,1,0,0,0,0,0,0
40865,000000404563.txt,1,0,0,0,0,0,0
40866,000000281262.txt,1,0,0,0,0,0,6
40867,000000107838.txt,2,0,0,0,0,0,2
40868,000000131493.txt,3,0,0,0,0,0,0
40869,000000258552.txt,4,1,11,0,0,0,2
40870,000000091263.txt,1,0,0,0,0,0,0
40871,000000412222.txt,13,0,0,0,3,0,3
40872,000000269871.txt,12,0,0,0,0,0,0
40873,000000514605.txt,2,0,0,0,0,0,1
40874,000000482472.txt,3,0,8,0,0,0,3
40875,000000371682.txt,1,0,0,0,0,0,0
40876,000000531815.txt,1,0,0,0,0,0,0
40877,000000298637.txt,1,0,0,0,0,0,0
40878,000000008803.txt,1,0,0,0,0,0,0
40879,000000234297.txt,13,0,0,0,0,0,0
40880,000000029059.txt,1,0,0,0,0,0,0
40881,000000040658.txt,1,0,0,0,0,0,1
40882,000000462254.txt,0,0,0,0,0,1,0
40883,000000453317.txt,1,0,0,0,0,0,0
40884,000000273378.txt,1,0,1,0,0,0,0
40885,000000289861.txt,2,0,0,0,0,0,0
40886,000000527640.txt,2,0,0,0,0,0,0
40887,000000547267.txt,2,0,0,0,0,0,0
40888,000000181873.txt,1,0,0,0,0,0,0
40889,000000038721.txt,1,0,0,0,0,0,0
40890,000000265274.txt,2,0,0,0,0,0,0
40891,000000416371.txt,1,0,0,0,0,0,0
40892,000000161019.txt,0,0,0,0,2,0,1
40893,000000256766.txt,1,0,0,0,0,0,0
40894,000000102437.txt,2,0,0,0,0,0,0
40895,000000315178.txt,9,0,0,0,0,0,0
40896,000000194850.txt,1,0,0,0,0,0,0
40897,000000176385.txt,1,0,0,0,0,0,0
40898,000000411009.txt,8,0,0,0,0,0,0
40899,000000425836.txt,7,0,0,0,0,3,0
40900,000000569177.txt,8,0,0,0,1,0,0
40901,000000045659.txt,2,0,0,0,0,0,0
40902,000000526371.txt,1,0,0,0,0,0,0
40903,000000141723.txt,1,0,0,0,0,0,0
40904,000000401123.txt,1,0,0,0,0,0,0
40905,000000532426.txt,0,0,1,1,0,0,0
40906,000000531146.txt,0,0,2,0,1,0,1
40907,000000395473.txt,6,0,0,0,0,0,0
40908,000000128939.txt,4,0,4,0,0,0,0
40909,000000073276.txt,0,0,0,0,0,0,1
40910,000000364359.txt,2,0,0,0,0,0,0
40911,000000297112.txt,0,0,1,0,0,0,0
40912,000000384325.txt,1,0,0,0,0,0,0
40913,000000069605.txt,1,0,0,0,0,0,0
40914,000000294002.txt,0,0,3,0,0,0,0
40915,000000074570.txt,1,0,0,0,0,0,0
40916,000000506394.txt,0,0,3,0,0,0,0
40917,000000286042.txt,2,0,0,0,0,0,0
40918,000000457668.txt,1,0,0,0,0,0,0
40919,000000152556.txt,4,0,0,0,0,0,0
40920,000000053015.txt,2,0,0,0,0,0,0
40921,000000022048.txt,1,0,0,0,0,0,0
40922,000000154907.txt,13,0,0,0,0,0,0
40923,000000473774.txt,1,0,0,0,0,0,0
40924,000000323722.txt,4,0,0,0,0,0,0
40925,000000108093.txt,0,0,0,0,0,1,0
40926,000000504216.txt,4,0,0,0,0,0,0
40927,000000094936.txt,3,0,0,0,0,0,0
40928,000000434135.txt,3,0,0,0,0,0,0
40929,000000135122.txt,4,0,13,1,0,0,0
40930,000000511271.txt,13,0,0,0,0,0,0
40931,000000052394.txt,13,0,0,0,0,0,0
40932,000000401398.txt,1,0,0,0,0,0,0
40933,000000552291.txt,10,0,0,0,0,0,0
40934,000000400742.txt,1,0,0,0,0,0,0
40935,000000192852.txt,11,0,0,0,0,0,0
40936,000000499866.txt,3,0,0,0,0,0,0
40937,000000389280.txt,3,0,0,0,0,0,0
40938,000000146348.txt,1,0,0,0,0,0,0
40939,000000533512.txt,6,0,0,0,0,0,0
40940,000000567944.txt,13,0,1,4,0,0,0
40941,000000389145.txt,4,0,0,0,0,0,0
40942,000000055013.txt,5,0,0,0,0,0,0
40943,000000131315.txt,7,0,0,0,0,0,0
40944,000000257136.txt,13,0,0,0,0,0,0
40945,000000470799.txt,0,0,1,0,0,0,0
40946,000000143140.txt,1,0,0,0,0,0,0
40947,000000020517.txt,0,0,2,0,0,0,0
40948,000000399942.txt,6,0,0,12,0,0,0
40949,000000524595.txt,14,0,0,0,0,0,0
40950,000000172599.txt,5,0,7,0,0,0,12
40951,000000137029.txt,1,0,0,0,0,0,0
40952,000000269004.txt,4,0,0,0,0,0,0
40953,000000040407.txt,9,0,0,0,0,0,0
40954,000000440529.txt,2,0,0,0,0,0,0
40955,000000283431.txt,2,0,0,0,0,0,0
40956,000000328676.txt,9,0,0,0,0,0,0
40957,000000285597.txt,0,0,7,0,0,0,0
40958,000000437611.txt,1,0,0,0,0,0,1
40959,000000024103.txt,1,0,0,0,0,0,0
40960,000000332074.txt,13,0,0,0,0,0,0
40961,000000521059.txt,0,3,3,0,0,0,1
40962,000000511537.txt,9,1,0,0,1,0,0
40963,000000029579.txt,1,0,0,0,0,0,0
40964,000000352082.txt,3,0,0,0,0,1,0
40965,000000105179.txt,6,0,0,0,0,3,0
40966,000000277432.txt,1,0,0,0,0,0,0
40967,000000415903.txt,3,0,0,0,0,0,0
40968,000000079356.txt,3,0,0,0,0,0,0
40969,000000364097.txt,1,0,2,0,0,0,0
40970,000000331229.txt,6,0,6,0,0,0,1
40971,000000260138.txt,12,0,0,0,0,0,0
40972,000000559209.txt,1,0,0,0,0,0,0
40973,000000023203.txt,2,0,0,0,1,0,0
40974,000000531645.txt,1,0,0,0,0,0,0
40975,000000081819.txt,2,0,0,0,3,1,0
40976,000000072810.txt,0,1,0,0,0,0,0
40977,000000300811.txt,4,0,0,0,0,0,0
40978,000000561761.txt,13,0,0,0,0,0,0
40979,000000490244.txt,2,0,0,0,0,0,0
40980,000000101586.txt,2,0,0,0,0,0,0
40981,000000554488.txt,1,0,0,2,0,0,0
40982,000000014960.txt,1,0,0,0,0,0,0
40983,000000283659.txt,2,0,0,0,0,0,0
40984,000000163068.txt,2,1,1,0,0,0,0
40985,000000441461.txt,10,0,0,0,0,0,0
40986,000000036850.txt,0,0,4,0,0,0,1
40987,000000427756.txt,2,0,0,0,0,0,0
40988,000000116003.txt,6,0,0,0,0,0,0
40989,000000255519.txt,2,0,0,0,0,0,0
40990,000000070952.txt,5,0,0,0,0,0,0
40991,000000215149.txt,0,0,13,0,0,0,1
40992,000000433826.txt,2,0,2,0,0,0,0
40993,000000244951.txt,1,0,0,0,2,0,0
40994,000000049327.txt,13,2,0,0,0,0,0
40995,000000448531.txt,2,0,3,0,0,0,0
40996,000000554346.txt,1,0,0,0,0,0,0
40997,000000156406.txt,5,0,3,0,0,0,0
40998,000000373089.txt,0,0,6,0,0,2,1
40999,000000292887.txt,13,0,0,0,0,0,0
41000,000000387109.txt,13,6,0,2,0,0,0
41001,000000300537.txt,3,1,1,0,0,0,0
41002,000000459697.txt,9,0,2,0,0,0,0
41003,000000167083.txt,1,0,5,0,1,0,0
41004,000000581709.txt,2,0,0,0,0,0,0
41005,000000465829.txt,2,0,0,0,0,0,0
41006,000000060690.txt,4,0,0,0,0,0,0
41007,000000537620.txt,2,3,0,2,0,0,0
41008,000000532812.txt,11,0,0,0,0,0,0
41009,000000568974.txt,2,0,0,0,0,0,0
41010,000000179319.txt,7,0,0,0,0,0,0
41011,000000263760.txt,13,0,0,0,0,0,0
41012,000000350063.txt,0,0,4,0,0,0,0
41013,000000509484.txt,2,0,3,0,0,0,0
41014,000000060769.txt,1,0,0,0,0,0,0
41015,000000268072.txt,1,0,0,0,0,0,0
41016,000000455847.txt,10,0,0,0,0,0,0
41017,000000552186.txt,11,0,0,0,0,0,1
41018,000000227221.txt,3,0,0,0,0,0,0
41019,000000099518.txt,12,0,0,0,0,0,1
41020,000000278096.txt,1,0,0,0,0,0,0
41021,000000405061.txt,2,0,0,0,0,0,0
41022,000000454199.txt,2,0,0,0,0,0,0
41023,000000442761.txt,1,0,0,0,0,0,0
41024,000000535135.txt,1,0,0,0,0,0,0
41025,000000563009.txt,13,0,0,0,0,0,1
41026,000000189301.txt,1,0,0,0,0,0,0
41027,000000127441.txt,1,0,0,0,0,0,0
41028,000000573252.txt,1,0,0,0,0,0,0
41029,000000142570.txt,1,0,13,0,0,0,2
41030,000000045446.txt,2,0,4,0,0,0,0
41031,000000283757.txt,0,0,0,0,0,2,0
41032,000000183212.txt,1,0,0,0,0,0,0
41033,000000258680.txt,4,0,0,0,0,0,0
41034,000000540987.txt,0,0,0,0,0,1,0
41035,000000042169.txt,1,0,0,0,0,0,0
41036,000000370790.txt,0,0,0,0,0,0,4
41037,000000287186.txt,0,0,1,0,1,0,0
41038,000000219756.txt,0,0,6,0,0,0,0
41039,000000449870.txt,1,0,0,0,0,0,0
41040,000000561054.txt,1,0,0,1,0,0,0
41041,000000476722.txt,5,0,0,0,0,0,0
41042,000000303408.txt,9,10,0,0,0,0,0
41043,000000461530.txt,11,0,0,0,0,0,0
41044,000000217376.txt,2,0,0,0,0,0,1
41045,000000045672.txt,2,0,0,0,0,0,0
41046,000000322738.txt,5,0,0,0,0,0,0
41047,000000420710.txt,0,0,1,0,0,1,0
41048,000000014549.txt,1,0,0,0,0,0,0
41049,000000047235.txt,7,0,0,0,0,0,0
41050,000000413541.txt,1,0,0,0,0,0,0
41051,000000440310.txt,1,0,0,0,0,0,0
41052,000000019926.txt,3,0,0,0,0,0,0
41053,000000092170.txt,12,0,0,0,0,0,0
41054,000000038888.txt,1,0,0,0,0,0,0
41055,000000238189.txt,1,0,0,0,0,0,0
41056,000000496839.txt,2,0,5,0,0,0,0
41057,000000264336.txt,1,1,0,0,0,0,0
41058,000000493926.txt,1,0,4,0,0,0,0
41059,000000156594.txt,4,0,0,0,0,0,0
41060,000000226496.txt,13,0,3,3,0,0,0
41061,000000421150.txt,11,0,0,0,0,0,0
41062,000000151049.txt,0,0,0,0,0,1,0
41063,000000568623.txt,12,0,0,0,2,0,0
41064,000000041225.txt,1,0,0,0,0,0,0
41065,000000166137.txt,0,0,1,0,0,0,0
41066,000000331518.txt,2,0,0,0,0,0,0
41067,000000066443.txt,2,0,0,0,0,1,0
41068,000000366576.txt,5,0,4,0,0,0,2
41069,000000443479.txt,3,0,0,0,0,0,0
41070,000000330923.txt,0,0,6,0,0,0,0
41071,000000396574.txt,1,0,0,0,0,0,0
41072,000000009927.txt,3,0,0,0,0,0,0
41073,000000327616.txt,2,0,0,0,0,0,0
41074,000000335774.txt,1,0,0,0,0,0,0
41075,000000327841.txt,6,0,4,0,0,0,4
41076,000000265233.txt,0,0,3,0,0,0,0
41077,000000462676.txt,1,0,0,0,0,0,0
41078,000000462562.txt,0,0,0,0,0,0,1
41079,000000494642.txt,1,0,0,1,0,0,0
41080,000000392523.txt,3,0,0,0,0,0,0
41081,000000452776.txt,9,0,0,0,0,0,0
41082,000000371586.txt,1,0,0,0,0,0,0
41083,000000430369.txt,1,0,0,0,0,0,0
41084,000000244940.txt,1,0,0,0,0,0,0
41085,000000280607.txt,1,0,0,0,0,0,0
41086,000000018217.txt,1,0,0,0,0,0,0
41087,000000021968.txt,1,0,0,0,0,0,0
41088,000000462879.txt,6,0,0,0,0,0,0
41089,000000073560.txt,2,0,0,0,0,0,0
41090,000000564627.txt,2,0,0,0,0,0,0
41091,000000014635.txt,2,0,0,0,0,0,0
41092,000000125725.txt,2,0,0,0,0,0,0
41093,000000147753.txt,3,0,0,0,0,0,0
41094,000000199432.txt,2,0,0,0,0,0,1
41095,000000023874.txt,1,0,3,0,0,0,0
41096,000000560623.txt,0,0,0,0,0,0,3
41097,000000065769.txt,2,0,0,0,0,0,0
41098,000000480490.txt,1,0,0,0,0,0,0
41099,000000332579.txt,1,0,0,0,0,0,0
41100,000000397151.txt,9,0,0,0,0,0,0
41101,000000324709.txt,3,0,0,0,1,0,2
41102,000000336981.txt,3,0,0,0,0,0,0
41103,000000326414.txt,1,0,0,0,0,0,0
41104,000000194643.txt,1,2,0,0,0,0,0
41105,000000255016.txt,4,0,0,0,0,0,0
41106,000000485502.txt,1,0,0,0,0,0,0
41107,000000472429.txt,2,0,0,0,0,0,0
41108,000000364368.txt,13,0,0,0,0,0,0
41109,000000094201.txt,4,0,11,0,0,0,1
41110,000000282514.txt,2,0,1,0,0,0,0
41111,000000267628.txt,0,0,0,0,0,1,0
41112,000000551466.txt,3,0,0,0,0,0,0
41113,000000355537.txt,4,0,0,0,0,0,0
41114,000000289276.txt,2,0,0,0,0,0,0
41115,000000121430.txt,2,0,1,2,0,0,1
41116,000000003804.txt,13,0,0,0,1,1,1
41117,000000516184.txt,12,0,0,0,0,0,0
41118,000000000094.txt,0,0,1,0,0,0,1
41119,000000210804.txt,13,0,0,0,2,0,0
41120,000000490178.txt,7,0,0,0,0,0,0
41121,000000458908.txt,1,0,0,0,0,0,0
41122,000000001183.txt,1,0,0,0,0,0,0
41123,000000226498.txt,13,0,4,0,0,0,0
41124,000000327507.txt,2,0,0,0,0,1,0
41125,000000424227.txt,2,0,1,0,0,0,0
41126,000000128608.txt,1,0,0,0,0,0,0
41127,000000563488.txt,1,0,4,0,0,0,0
41128,000000436660.txt,1,0,0,0,0,0,0
41129,000000323104.txt,1,0,0,0,0,0,0
41130,000000575648.txt,12,0,0,0,0,0,0
41131,000000343692.txt,0,0,0,1,0,0,0
41132,000000340089.txt,4,0,0,0,0,0,0
41133,000000400200.txt,2,0,0,0,0,0,0
41134,000000062387.txt,13,0,11,0,0,0,0
41135,000000026363.txt,6,0,0,0,0,0,0
41136,000000359260.txt,1,0,0,0,0,0,0
41137,000000176265.txt,7,0,0,0,0,0,0
41138,000000301874.txt,3,0,0,0,0,0,0
41139,000000376701.txt,1,0,0,0,0,0,0
41140,000000098046.txt,3,0,0,0,0,0,0
41141,000000341712.txt,5,0,0,0,0,0,1
41142,000000053929.txt,1,0,0,0,0,0,0
41143,000000155189.txt,2,0,0,0,0,0,0
41144,000000374042.txt,1,0,0,0,0,0,0
41145,000000100855.txt,1,0,0,0,0,0,0
41146,000000553997.txt,1,0,0,0,0,0,0
41147,000000112707.txt,3,0,0,0,0,0,0
41148,000000518748.txt,1,0,0,0,0,0,0
41149,000000065982.txt,1,0,0,0,0,0,0
41150,000000546154.txt,4,0,0,0,0,0,0
41151,000000385505.txt,7,0,0,0,0,0,0
41152,000000532181.txt,6,0,0,0,0,0,0
41153,000000248148.txt,0,0,0,0,0,1,0
41154,000000017328.txt,0,0,0,0,0,1,0
41155,000000262565.txt,13,0,0,0,0,0,0
41156,000000434457.txt,0,0,9,0,0,0,1
41157,000000448803.txt,1,0,0,0,0,0,0
41158,000000293974.txt,1,0,1,0,0,0,1
41159,000000319266.txt,4,0,0,0,0,1,0
41160,000000312139.txt,1,0,0,0,0,0,0
41161,000000444262.txt,6,3,5,0,0,0,0
41162,000000527291.txt,7,0,0,0,0,0,0
41163,000000503275.txt,8,0,0,0,0,0,0
41164,000000364885.txt,10,0,3,0,0,0,0
41165,000000559454.txt,3,0,0,0,0,0,0
41166,000000065425.txt,4,0,0,0,0,0,0
41167,000000125266.txt,0,0,3,0,0,0,1
41168,000000129897.txt,6,0,0,0,0,0,0
41169,000000354469.txt,4,1,0,0,0,0,2
41170,000000126687.txt,0,0,5,0,0,0,1
41171,000000525971.txt,13,0,1,13,0,0,0
41172,000000174390.txt,13,0,0,3,0,0,0
41173,000000453219.txt,3,0,0,0,0,0,0
41174,000000216378.txt,0,0,0,2,0,0,0
41175,000000376405.txt,1,0,0,0,0,0,0
41176,000000453409.txt,13,0,0,0,0,0,0
41177,000000192878.txt,2,0,0,0,0,0,0
41178,000000102319.txt,1,1,0,0,0,0,0
41179,000000560439.txt,3,0,0,0,0,0,0
41180,000000110724.txt,1,0,0,0,0,0,1
41181,000000313459.txt,1,0,0,0,0,0,0
41182,000000170352.txt,1,0,0,0,0,0,0
41183,000000184877.txt,3,0,0,0,0,0,0
41184,000000264169.txt,1,0,0,0,0,0,0
41185,000000353372.txt,1,0,0,0,0,0,0
41186,000000133869.txt,8,0,0,0,0,0,0
41187,000000398770.txt,4,0,0,0,0,0,0
41188,000000254397.txt,2,0,0,0,0,0,0
41189,000000391237.txt,3,0,13,0,0,0,0
41190,000000005237.txt,0,0,10,0,0,0,0
41191,000000489501.txt,1,0,0,0,0,0,0
41192,000000071599.txt,7,0,0,0,0,0,0
41193,000000164005.txt,1,0,0,0,0,0,0
41194,000000058517.txt,4,0,3,0,2,0,0
41195,000000187714.txt,1,0,0,0,0,0,0
41196,000000024518.txt,1,0,0,0,0,0,0
41197,000000403064.txt,0,0,3,0,0,0,0
41198,000000513221.txt,6,0,2,0,0,0,0
41199,000000293966.txt,0,0,0,0,0,0,3
41200,000000126564.txt,5,0,0,0,0,0,0
41201,000000351483.txt,0,0,2,0,0,1,0
41202,000000552636.txt,13,0,2,0,3,0,0
41203,000000198120.txt,7,0,0,0,0,0,0
41204,000000395598.txt,1,0,0,0,0,0,0
41205,000000073109.txt,0,0,2,0,0,0,0
41206,000000291202.txt,2,0,0,0,0,0,0
41207,000000278921.txt,12,0,0,0,0,1,0
41208,000000280310.txt,1,0,0,0,0,0,0
41209,000000567372.txt,0,0,0,0,0,1,0
41210,000000117507.txt,1,0,0,0,0,0,0
41211,000000349846.txt,5,0,0,0,0,0,0
41212,000000302662.txt,0,0,2,0,3,0,0
41213,000000243212.txt,2,0,3,0,0,0,1
41214,000000006541.txt,2,0,0,0,0,0,0
41215,000000447109.txt,3,0,0,0,0,0,0
41216,000000563727.txt,1,0,0,0,0,0,0
41217,000000262413.txt,1,0,0,0,0,0,0
41218,000000332345.txt,5,0,0,0,1,1,0
41219,000000575284.txt,2,0,0,0,0,0,0
41220,000000232985.txt,1,0,0,0,0,0,0
41221,000000271592.txt,13,0,0,0,1,1,0
41222,000000172324.txt,1,0,0,0,0,0,0
41223,000000165792.txt,5,0,1,0,0,0,0
41224,000000553441.txt,2,0,0,0,0,0,0
41225,000000083996.txt,5,0,0,0,0,0,0
41226,000000092691.txt,3,0,0,0,0,0,0
41227,000000025665.txt,2,0,0,0,0,0,0
41228,000000078985.txt,2,0,0,0,0,0,0
41229,000000319735.txt,4,0,0,0,0,0,0
41230,000000394240.txt,5,0,0,8,0,0,0
41231,000000288156.txt,1,0,0,0,0,0,0
41232,000000114249.txt,12,0,0,0,0,0,0
41233,000000440036.txt,2,0,0,0,0,0,0
41234,000000258264.txt,5,0,0,0,0,0,0
41235,000000304008.txt,1,0,1,0,0,0,0
41236,000000505058.txt,2,0,0,0,0,0,0
41237,000000334742.txt,2,0,0,0,0,0,0
41238,000000118110.txt,4,0,0,0,0,0,0
41239,000000140542.txt,1,0,0,0,0,0,0
41240,000000154257.txt,2,0,0,0,0,0,0
41241,000000415822.txt,5,0,0,0,0,0,0
41242,000000286279.txt,1,0,0,0,0,0,0
41243,000000308083.txt,1,0,0,0,0,0,0
41244,000000475685.txt,1,0,0,0,0,0,0
41245,000000490008.txt,3,0,0,0,1,0,0
41246,000000169883.txt,0,0,1,0,0,0,0
41247,000000351240.txt,7,0,0,0,0,0,0
41248,000000202762.txt,13,0,0,0,0,0,0
41249,000000072000.txt,5,0,0,0,0,0,0
41250,000000021292.txt,2,0,0,0,0,0,0
41251,000000376822.txt,1,0,0,0,0,0,0
41252,000000329900.txt,4,0,3,0,1,0,0
41253,000000133532.txt,3,0,0,0,0,0,0
41254,000000087610.txt,6,0,0,0,0,0,0
41255,000000146112.txt,4,1,0,0,0,0,0
41256,000000457169.txt,2,0,0,0,0,0,0
41257,000000189248.txt,5,0,0,0,0,0,0
41258,000000314414.txt,11,0,0,0,0,0,0
41259,000000528937.txt,13,0,0,0,0,0,0
41260,000000077783.txt,3,0,0,0,0,0,0
41261,000000550273.txt,3,0,0,0,0,0,0
41262,000000225645.txt,2,0,0,0,0,0,0
41263,000000447773.txt,10,0,0,0,0,0,0
41264,000000517318.txt,1,0,0,0,0,0,0
41265,000000496942.txt,8,0,0,0,0,0,0
41266,000000236085.txt,1,0,0,0,0,0,0
41267,000000433029.txt,1,0,0,0,0,0,0
41268,000000316528.txt,1,0,0,0,0,0,0
41269,000000224020.txt,1,0,0,0,0,0,0
41270,000000140787.txt,9,0,0,0,0,0,0
41271,000000056980.txt,0,0,0,0,0,0,1
41272,000000169486.txt,1,0,0,0,0,0,0
41273,000000232663.txt,1,0,0,0,0,0,0
41274,000000326947.txt,4,0,0,0,0,0,0
41275,000000078314.txt,4,0,0,0,0,0,3
41276,000000283405.txt,1,0,0,0,0,0,0
41277,000000155364.txt,8,0,1,0,0,1,0
41278,000000179860.txt,6,0,0,0,0,0,0
41279,000000458751.txt,4,0,0,0,0,0,0
41280,000000379508.txt,1,0,0,0,0,0,0
41281,000000193318.txt,1,0,1,0,0,0,0
41282,000000406182.txt,3,0,0,0,0,0,0
41283,000000503135.txt,13,0,0,1,0,0,0
41284,000000216327.txt,11,0,0,0,0,1,0
41285,000000389108.txt,4,0,0,0,0,0,0
41286,000000090626.txt,0,0,0,0,1,0,0
41287,000000183379.txt,1,0,4,0,1,0,4
41288,000000498138.txt,0,0,8,0,0,0,4
41289,000000375902.txt,8,0,0,0,0,0,0
41290,000000133697.txt,0,1,0,0,0,0,0
41291,000000016616.txt,5,1,12,0,0,0,2
41292,000000185168.txt,13,0,0,0,0,0,0
41293,000000378720.txt,2,0,0,0,0,0,0
41294,000000017170.txt,2,0,0,0,0,0,0
41295,000000435841.txt,1,0,0,0,0,0,0
41296,000000068637.txt,12,0,0,0,0,0,0
41297,000000348538.txt,0,0,0,0,0,1,0
41298,000000487351.txt,13,0,0,0,0,0,0
41299,000000326853.txt,1,0,0,0,0,0,0
